3	21177	効
3	21246	勾
3	21402	厚
3	21475	口
3	21521	向
3	21518	后
3	21897	喉
3	22353	坑
3	22434	垢
3	22909	好
3	23380	孔
3	23389	孝
3	23439	宏
3	24037	工
3	24039	巧
3	24055	巷
3	24184	幸
3	24195	広
3	24218	庚
3	24247	康
3	24344	弘
3	24658	恒
3	24908	慌
3	25239	抗
3	25304	拘
3	25511	控
3	25915	攻
3	26114	昂
3	26179	晃
3	26356	更
3	26477	杭
3	26657	校
3	26775	梗
3	27083	構
3	27743	江
3	27946	洪
3	28009	浩
3	28207	港
3	28317	溝
3	30002	甲
3	30343	皇
3	30828	硬
3	31295	稿
3	31968	糠
3	32005	紅
3	32024	紘
3	32094	絞
3	32177	綱
3	32789	耕
3	32771	考
3	32943	肯
3	32945	肱
3	33108	腔
3	33167	膏
3	33322	航
3	33618	荒
3	34892	行
3	34913	衡
3	35611	講
3	36002	貢
3	36092	購
3	37066	郊
3	37237	酵
3	37489	鉱
3	30783	砿
3	37628	鋼
3	38308	閤
3	38477	降
3	38917	項
3	39321	香
3	39640	高
3	40251	鴻
3	21083	剛
3	21163	劫
3	21495	号
3	21512	合
3	22741	壕
3	25335	拷
3	28640	濠
3	35946	豪
3	36703	轟
3	40633	麹
3	20811	克
3	21051	刻
3	21578	告
3	22269	国
3	31296	穀
3	37239	酷
3	40288	鵠
3	40658	黒
3	29508	獄
3	28425	漉
3	33136	腰
3	29969	甑
3	24573	忽
3	24794	惚
3	39592	骨
3	29403	狛
3	36796	込
3	27492	此
3	38915	頃
3	20170	今
3	22256	困
3	22372	坤
3	22718	墾
3	23130	婚
3	24680	恨
3	25031	懇
3	26127	昏
3	26118	昆
3	26681	根
3	26801	梱
3	28151	混
3	30165	痕
3	32058	紺
3	33390	艮
3	39746	魂
3	20123	些
3	20304	佐
3	21449	叉
3	21766	唆
3	23919	嵯
3	24038	左
3	24046	差
3	26619	査
3	27801	沙
3	29811	瑳
3	30722	砂
3	35408	詐
3	37782	鎖
3	35039	裟
3	22352	坐
3	24231	座
3	25387	挫
3	20661	債
3	20652	催
3	20877	再
3	26368	最
3	21705	哉
3	22622	塞
3	22971	妻
3	23472	宰
3	24425	彩
3	25165	才
3	25505	採
3	26685	栽
3	27507	歳
3	28168	済
3	28797	災
3	37319	采
3	29312	犀
3	30741	砕
3	30758	砦
3	31085	祭
3	25998	斎
3	32048	細
3	33756	菜
3	35009	裁
3	36617	載
3	38555	際
3	21092	剤
3	22312	在
3	26448	材
3	32618	罪
3	36001	財
3	20916	冴
3	22338	坂
3	38442	阪
3	22586	堺
3	27018	榊
3	32948	肴
3	21682	咲
3	23822	崎
3	22524	埼
3	30869	碕
3	40442	鷺
3	20316	作
3	21066	削
3	21643	咋
3	25662	搾
3	26152	昨
3	26388	朔
3	26613	柵
3	31364	窄
3	31574	策
3	32034	索
3	37679	錯
3	26716	桜
3	39853	鮭
3	31545	笹
3	21273	匙
3	20874	冊
3	21047	刷
3	23519	察
3	25334	拶
3	25774	撮
3	25830	擦
3	26413	札
3	27578	殺
3	34217	薩
3	38609	雑
3	30352	皐
3	39894	鯖
3	25420	捌
3	37638	錆
3	39851	鮫
3	30399	皿
3	26194	晒
3	19977	三
3	20632	傘
3	21442	参
3	23665	山
3	24808	惨
3	25746	撒
3	25955	散
3	26719	桟
3	29158	燦
3	29642	珊
3	29987	産
3	31639	算
3	32386	纂
3	34453	蚕
3	35715	讃
3	36059	賛
3	37240	酸
3	39184	餐
3	26028	斬
3	26283	暫
3	27531	残
3	20181	仕
3	20180	仔
3	20282	伺
3	20351	使
3	21050	刺
3	21496	司
3	21490	史
3	21987	嗣
3	22235	四
3	22763	士
3	22987	始
3	22985	姉
3	23039	姿
3	23376	子
3	23629	屍
3	24066	市
3	24107	師
3	24535	志
3	24605	思
3	25351	指
3	25903	支
3	23388	孜
3	26031	斯
3	26045	施
3	26088	旨
3	26525	枝
3	27490	止
3	27515	死
3	27663	氏
3	29509	獅
3	31049	祉
3	31169	私
3	31992	糸
3	32025	紙
3	32043	紫
3	32930	肢
3	33026	脂
3	33267	至
3	35222	視
3	35422	詞
3	35433	詩
3	35430	試
3	35468	誌
3	35566	諮
3	36039	資
3	36060	賜
3	38604	雌
3	39164	飼
3	27503	歯
3	20107	事
3	20284	似
3	20365	侍
3	20816	児
3	23383	字
3	23546	寺
3	24904	慈
3	25345	持
3	26178	時
3	27425	次
3	28363	滋
3	27835	治
3	29246	爾
3	29885	璽
3	30164	痔
3	30913	磁
3	31034	示
3	32780	而
3	32819	耳
3	33258	自
3	33940	蒔
3	36766	辞
3	27728	汐
3	40575	鹿
3	24335	式
3	35672	識
3	40235	鴫
3	31482	竺
3	36600	軸
3	23437	宍
3	38635	雫
3	19971	七
3	21489	叱
3	22519	執
3	22833	失
3	23241	嫉
3	23460	室
3	24713	悉
3	28287	湿
3	28422	漆
3	30142	疾
3	36074	質
3	23455	実
3	34048	蔀
3	31712	篠
3	20594	偲
3	26612	柴
3	33437	芝
3	23649	屡
3	34122	蕊
3	32286	縞
3	33294	舎
3	20889	写
3	23556	射
3	25448	捨
3	36198	赦
3	26012	斜
3	29038	煮
3	31038	社
3	32023	紗
3	32773	者
3	35613	謝
3	36554	車
3	36974	遮
3	34503	蛇
3	37034	邪
3	20511	借
3	21242	勺
3	23610	尺
3	26451	杓
3	28796	灼
3	29237	爵
3	37196	酌
3	37320	釈
3	37675	錫
3	33509	若
3	23490	寂
3	24369	弱
3	24825	惹
3	20027	主
3	21462	取
3	23432	守
3	25163	手
3	26417	朱
3	27530	殊
3	29417	狩
3	29664	珠
3	31278	種
3	33131	腫
3	36259	趣
3	37202	酒
3	39318	首
3	20754	儒
3	21463	受
3	21610	呪
3	23551	寿
3	25480	授
3	27193	樹
3	32172	綬
3	38656	需
3	22234	囚
3	21454	収
3	21608	周
3	23447	宗
3	23601	就
3	24030	州
3	20462	修
3	24833	愁
3	25342	拾
3	27954	洲
3	31168	秀
3	31179	秋
3	32066	終
3	32333	繍
3	32722	習
3	33261	臭
3	33311	舟
3	33936	蒐
3	34886	衆
3	35186	襲
3	35728	讐
3	36468	蹴
3	36655	輯
3	36913	週
3	37195	酋
3	37228	酬
3	38598	集
3	37276	醜
3	20160	什
3	20303	住
3	20805	充
3	21313	十
3	24467	従
3	25102	戎
3	26580	柔
3	27713	汁
3	28171	渋
3	29539	獣
3	32294	縦
3	37325	重
3	37507	銃
3	21460	叔
3	22809	夙
3	23487	宿
3	28113	淑
3	31069	祝
3	32302	縮
3	31899	粛
3	22654	塾
3	29087	熟
3	20986	出
3	34899	術
3	36848	述
3	20426	俊
3	23803	峻
3	26149	春
3	30636	瞬
3	31459	竣
3	33308	舜
3	39423	駿
3	20934	准
3	24490	循
3	26092	旬
3	26991	楯
3	27529	殉
3	28147	淳
3	28310	準
3	28516	潤
3	30462	盾
3	32020	純
3	24033	巡
3	36981	遵
3	37255	醇
3	38918	順
3	20966	処
3	21021	初
3	25152	所
3	26257	暑
3	26329	曙
3	28186	渚
3	24246	庶
3	32210	緒
3	32626	署
3	26360	書
3	34223	薯
3	34295	藷
3	35576	諸
3	21161	助
3	21465	叙
3	22899	女
3	24207	序
3	24464	徐
3	24661	恕
3	37604	鋤
3	38500	除
3	20663	傷
3	20767	償
3	21213	勝
3	21280	匠
3	21319	升
3	21484	召
3	21736	哨
3	21830	商
3	21809	唱
3	22039	嘗
3	22888	奨
3	22974	妾
3	23100	娼
3	23477	宵
3	23558	将
3	23567	小
3	23569	少
3	23578	尚
3	24196	庄
3	24202	床
3	24288	廠
3	24432	彰
3	25215	承
3	25220	抄
3	25307	招
3	25484	掌
3	25463	捷
3	26119	昇
3	26124	昌
3	26157	昭
3	26230	晶
3	26494	松
3	26786	梢
3	27167	樟
3	27189	樵
3	27836	沼
3	28040	消
3	28169	渉
3	28248	湘
3	28988	焼
